product_no,review_cnt,review_score,sale_cnt
33557,0,0,0
31437,0,0,0
14329,0,0,0
31135,0,0,0
31134,0,0,0
31136,0,0,3
23614,1,5,4
31570,0,0,3
24570,0,0,0
31524,0,0,1
28375,0,0,2
29166,1,5,1
27391,0,0,0
27805,0,0,1
21439,0,0,2
25057,0,0,1
17656,1,5,2
11694,0,0,2
27897,0,0,0
3032,0,0,0
8505,0,0,0
27803,0,0,1
27833,0,0,0
18986,0,0,0
3577,0,0,3
29865,0,0,2
27369,0,0,0
22784,0,0,0
17661,0,0,2
15331,0,0,0
21582,0,0,1
27604,1,5,1
12727,0,0,0
12728,0,0,0
31444,0,0,3
8250,1,5,9
12710,0,0,0
19693,0,0,0
26854,0,0,0
29884,0,0,0
26710,0,0,0
1346,0,0,0
26712,0,0,0
13328,0,0,1
29883,0,0,2
33542,0,0,0
18831,1,5,6
18828,0,0,3
28687,0,0,3
20156,0,0,0
29988,0,0,1
28622,0,0,0
31900,0,0,2
23487,0,0,0
33446,0,0,0
18872,38,4.86842,173
29563,0,0,1
30664,0,0,2
31869,0,0,0
32992,0,0,0
13452,0,0,2
32560,0,0,1
32561,0,0,0
26653,0,0,0
28184,1,5,1
18391,0,0,0
32491,0,0,0
28956,0,0,0
8013,1,5,5
19272,0,0,1
30490,0,0,3
32843,0,0,0
31346,0,0,0
31345,0,0,0
31342,0,0,0
31333,0,0,0
31340,0,0,0
31335,0,0,0
31336,0,0,0
31362,0,0,0
30826,0,0,0
30786,0,0,0
30785,0,0,0
30784,0,0,0
30729,0,0,0
30730,0,0,0
30807,0,0,0
30788,0,0,0
30787,0,0,0
27653,0,0,1
17220,0,0,0
19343,0,0,0
27652,0,0,1
18980,0,0,0
33144,0,0,0
30073,0,0,0
31293,0,0,0
31172,0,0,0
6118,0,0,0
6120,0,0,4
18505,0,0,0
31517,0,0,1
30346,0,0,0
30152,0,0,0
9338,1,5,1
11924,0,0,1
29759,0,0,5
30155,0,0,0
28087,0,0,10
27573,0,0,2
9226,0,0,0
15541,0,0,2
18570,1,5,3
28356,0,0,0
28345,0,0,2
28344,0,0,0
28355,0,0,0
1955,1,5,6
29324,0,0,0
5446,0,0,1
19632,0,0,1
19356,0,0,0
31958,0,0,0
31137,1,5,1
31138,1,5,1
29874,0,0,1
22726,0,0,0
25822,0,0,0
22781,0,0,0
31595,1,5,4
21520,0,0,1
13844,0,0,0
28925,0,0,0
16860,0,0,0
22778,1,5,3
27613,0,0,0
1522,0,0,0
26995,0,0,0
33185,0,0,0
28585,1,5,10
29725,0,0,0
11877,0,0,12
22791,0,0,0
32467,0,0,1
4944,0,0,5
23827,0,0,1
28127,0,0,2
3275,0,0,0
29102,0,0,0
21325,3,5,10
20043,0,0,2
6934,0,0,1
6300,0,0,1
29093,0,0,1
33481,0,0,1
27721,0,0,0
22253,0,0,3
12109,2,5,13
19665,0,0,1
26611,1,5,4
29747,0,0,0
6898,0,0,12
26888,0,0,0
27847,0,0,0
30598,0,0,0
33113,0,0,2
32584,0,0,1
11630,0,0,0
30315,0,0,0
31436,0,0,0
28064,0,0,16
4939,0,0,0
26026,0,0,0
31042,0,0,1
31720,0,0,3
32990,0,0,4
28100,2,5,11
31874,0,0,7
32387,0,0,0
32538,0,0,0
32533,0,0,0
20640,0,0,3
31895,0,0,0
31688,0,0,0
26614,1,5,2
26560,0,0,1
28824,0,0,3
6941,0,0,0
22054,0,0,1
6937,0,0,0
31566,0,0,0
32518,0,0,1
11386,0,0,3
11388,0,0,1
11389,0,0,0
11387,0,0,1
31139,0,0,0
31141,0,0,0
26775,0,0,0
22089,0,0,0
12376,0,0,0
30981,0,0,1
30475,0,0,4
27946,0,0,0
32461,0,0,1
31879,0,0,0
31616,0,0,3
31990,0,0,1
30407,0,0,0
30537,0,0,4
32594,0,0,1
16293,1,4,20
32602,0,0,0
18673,0,0,0
17186,0,0,0
32045,0,0,0
1055,0,0,0
1056,0,0,0
32523,0,0,0
18334,0,0,0
2330,2,5,7
32522,0,0,0
32728,0,0,0
21621,0,0,2
20527,0,0,0
26395,0,0,0
3787,0,0,0
1493,0,0,0
21406,0,0,0
19971,2,4.5,8
28105,3,5,12
23750,2,5,11
28378,0,0,0
27826,0,0,0
32731,0,0,0
26385,0,0,0
21662,0,0,6
28357,0,0,0
28347,0,0,0
33428,0,0,0
29100,0,0,0
29342,0,0,2
33523,0,0,0
27539,0,0,1
29047,0,0,2
27762,0,0,2
8891,1,5,1
10343,3,5,10
9982,0,0,0
9728,1,5,2
14350,0,0,4
14259,2,5,10
13881,0,0,1
14234,0,0,1
14236,0,0,1
14235,0,0,0
9976,0,0,1
9979,0,0,0
13867,0,0,2
14349,0,0,5
14351,0,0,11
9981,0,0,0
9980,0,0,4
14354,1,5,14
14145,0,0,8
13885,0,0,2
14346,0,0,3
13914,0,0,2
14348,1,5,3
14347,0,0,1
9977,0,0,0
135,1,5,5
30220,0,0,0
27484,0,0,1
30955,0,0,0
26987,0,0,0
30954,0,0,3
28552,0,0,0
33150,0,0,0
33209,0,0,0
31146,0,0,0
33410,0,0,2
29581,6,5,40
10360,0,0,1
28352,0,0,0
26389,0,0,0
28954,0,0,1
18316,0,0,1
16131,0,0,0
32238,0,0,0
28521,0,0,1
33447,0,0,0
33267,0,0,0
28519,1,5,3
28882,0,0,0
28908,0,0,0
13840,0,0,1
30556,0,0,1
29526,0,0,1
29537,0,0,0
29536,0,0,1
17250,0,0,0
6944,0,0,0
22399,0,0,0
20511,0,0,1
10167,0,0,1
30371,0,0,2
32987,0,0,0
27834,0,0,0
27835,1,5,1
33057,0,0,0
6935,0,0,0
27491,0,0,0
9090,0,0,1
16574,1,5,2
18954,2,4.5,3
27856,0,0,0
31449,0,0,0
31446,0,0,1
25745,0,0,0
30588,0,0,0
884,0,0,4
31442,0,0,0
21144,0,0,4
31443,0,0,0
32604,0,0,0
27743,0,0,1
27744,0,0,1
33182,0,0,0
8337,0,0,0
33496,0,0,0
26779,0,0,5
31298,0,0,0
32666,0,0,0
25635,0,0,1
28893,0,0,0
23266,1,5,3
33530,0,0,0
33531,0,0,0
25862,0,0,0
28382,0,0,0
33532,0,0,1
33533,0,0,0
29532,0,0,0
3933,0,0,1
6813,0,0,1
29049,0,0,3
10354,0,0,0
29548,0,0,1
28147,1,5,3
32197,0,0,0
27618,0,0,1
31797,0,0,4
32949,0,0,1
25639,0,0,1
26700,0,0,0
33535,0,0,0
31602,0,0,0
31142,1,5,1
31143,0,0,0
32202,0,0,0
27617,0,0,0
27610,0,0,0
3518,0,0,0
32037,0,0,0
29785,0,0,1
32720,0,0,0
32763,0,0,2
33473,0,0,0
32645,0,0,0
32431,0,0,0
32542,0,0,0
31593,0,0,0
29533,0,0,2
32359,0,0,0
29048,0,0,1
31949,0,0,0
18877,0,0,3
29133,0,0,0
19844,0,0,2
20714,0,0,0
30544,0,0,1
31218,0,0,0
31217,0,0,0
31220,0,0,0
31221,0,0,0
31222,0,0,0
32241,0,0,0
11261,0,0,0
11264,0,0,0
11265,0,0,0
11262,0,0,0
11259,0,0,1
11257,0,0,0
11263,0,0,0
11260,0,0,0
26641,0,0,0
2090,0,0,0
28152,0,0,5
33275,0,0,0
26571,0,0,3
29390,0,0,10
24088,0,0,0
5680,0,0,0
23198,1,5,2
24503,0,0,0
22605,0,0,0
19883,0,0,7
19867,2,5,11
6738,0,0,0
6731,0,0,0
6894,0,0,4
19777,0,0,0
19355,0,0,0
29015,0,0,1
23483,0,0,1
14294,0,0,0
21507,1,5,4
23484,0,0,0
8793,0,0,1
12919,0,0,0
31457,0,0,2
23497,0,0,1
20232,0,0,2
30118,0,0,0
24186,0,0,0
8631,0,0,3
9280,0,0,0
20213,0,0,0
6811,0,0,2
22841,1,4,1
28852,0,0,0
30246,0,0,0
9600,0,0,0
20129,0,0,1
20653,0,0,2
20663,0,0,2
30150,0,0,0
30151,0,0,0
20880,0,0,4
20882,0,0,3
15337,0,0,0
27747,0,0,0
23202,1,4,12
31367,0,0,0
30501,0,0,0
31397,0,0,0
31378,0,0,0
31036,0,0,0
31376,0,0,0
31028,0,0,0
31077,0,0,0
31363,0,0,0
31343,0,0,0
30823,0,0,0
30822,0,0,0
22110,0,0,0
21660,0,0,0
22109,0,0,0
32318,0,0,0
26622,0,0,5
29211,0,0,0
22505,0,0,2
21320,1,5,3
2137,11,4.90909,91
30482,0,0,0
30724,0,0,0
31623,0,0,0
30719,0,0,0
30618,0,0,0
30617,0,0,0
30722,0,0,0
3022,0,0,3
11396,0,0,0
11335,0,0,0
11394,0,0,0
11395,0,0,0
11397,0,0,0
22743,0,0,4
8939,0,0,1
19581,0,0,2
28134,0,0,1
26156,0,0,0
8585,0,0,0
31751,0,0,7
27218,0,0,5
25475,0,0,0
26516,0,0,0
32064,0,0,0
33374,0,0,1
25703,0,0,0
31520,0,0,0
33421,0,0,0
33422,0,0,0
29111,0,0,4
30386,0,0,0
30385,0,0,0
30384,0,0,0
29777,1,5,3
4753,2,5,9
26709,0,0,0
31145,1,4,1
31144,0,0,0
25055,1,5,3
24594,0,0,0
3886,0,0,0
5251,0,0,0
25804,0,0,0
26919,0,0,2
5389,1,5,1
19524,1,5,7
8029,0,0,2
26790,0,0,0
3152,0,0,2
29779,0,0,3
23428,0,0,2
33583,0,0,0
29778,0,0,1
9705,0,0,0
9702,0,0,0
9704,0,0,0
9703,0,0,0
9706,0,0,0
33127,0,0,0
31603,0,0,0
3140,0,0,0
10738,2,5,3
26646,0,0,0
30443,0,0,1
25483,1,5,5
19451,0,0,2
16378,0,0,2
28279,0,0,0
27451,0,0,0
30148,0,0,0
30147,0,0,0
11802,0,0,1
20638,0,0,0
26863,0,0,0
26814,0,0,0
32191,0,0,0
27813,0,0,1
28384,0,0,5
30316,0,0,2
27796,0,0,1
33072,0,0,0
29780,0,0,0
27797,0,0,1
33369,0,0,1
28353,0,0,0
33251,0,0,0
28940,0,0,0
28891,0,0,2
28917,0,0,0
32267,0,0,0
20595,0,0,1
29727,0,0,0
28951,0,0,1
27787,0,0,2
27790,0,0,0
27791,0,0,0
26696,0,0,0
28128,0,0,3
10682,1,5,1
29210,0,0,0
29764,0,0,4
28361,0,0,1
16861,0,0,0
20924,0,0,0
30342,0,0,0
32364,0,0,1
29743,0,0,0
18611,0,0,0
27950,1,5,1
27810,0,0,0
30091,0,0,0
25852,0,0,1
28935,0,0,2
10814,0,0,0
28884,0,0,1
28910,0,0,2
23699,0,0,1
23700,0,0,1
15510,2,5,16
8956,4,5,22
26019,0,0,0
26969,0,0,1
9608,3,5,7
28836,0,0,0
28834,0,0,0
28840,0,0,0
28839,0,0,0
28520,0,0,0
28507,0,0,0
28488,0,0,0
28515,0,0,0
28522,0,0,0
28510,0,0,1
28487,0,0,0
28513,0,0,0
28837,0,0,0
28835,0,0,0
28841,0,0,0
29477,0,0,1
16013,0,0,4
18932,0,0,0
17658,0,0,1
24181,0,0,2
30059,0,0,0
33139,0,0,0
3035,1,5,2
1357,2,5,4
29963,1,5,2
30367,0,0,1
33552,0,0,0
33553,0,0,0
33554,0,0,0
33470,0,0,0
3678,0,0,0
27384,0,0,0
23133,0,0,1
29339,0,0,0
32106,0,0,0
27964,3,5,15
28766,0,0,0
26966,0,0,1
15536,12,5,76
30139,0,0,0
31683,0,0,0
31799,0,0,0
33021,0,0,0
31569,0,0,1
32088,0,0,0
31956,0,0,2
30312,0,0,0
32380,0,0,2
28137,0,0,5
32945,0,0,0
15390,5,5,29
7520,0,0,0
27867,0,0,1
26171,0,0,2
33268,0,0,1
17021,0,0,7
27977,0,0,3
26212,0,0,0
14612,1,5,3
31731,3,5,22
31708,1,5,3
1039,0,0,0
9978,1,5,9
20530,0,0,0
31740,0,0,0
23606,0,0,1
25134,0,0,0
6484,0,0,1
6899,0,0,0
32109,0,0,0
11309,0,0,0
11308,0,0,0
11310,0,0,0
11307,0,0,0
32090,0,0,0
29550,0,0,0
33574,0,0,0
13892,0,0,0
13896,0,0,1
13894,0,0,0
13696,0,0,0
13691,0,0,0
13705,0,0,2
13897,0,0,1
13898,0,0,0
13899,0,0,1
13900,0,0,1
13700,0,0,0
13904,0,0,2
13905,0,0,0
13907,0,0,0
13909,0,0,0
13687,0,0,2
13690,0,0,0
13695,0,0,0
26756,0,0,1
31812,4,5,8
26794,0,0,0
1851,0,0,0
29141,0,0,0
27620,0,0,1
20592,4,5,13
25826,1,5,8
18924,2,5,10
21071,0,0,4
3413,4,5,12
10879,6,4.83333,14
10306,5,4.8,23
28379,0,0,1
27815,0,0,0
29574,1,5,14
21966,0,0,0
28253,0,0,0
32492,0,0,0
29809,0,0,0
31604,0,0,0
28254,0,0,0
21382,0,0,1
29710,0,0,1
31605,0,0,0
28958,0,0,1
1785,0,0,0
27457,0,0,0
28829,0,0,0
28823,0,0,0
28821,1,5,2
28827,0,0,0
21663,0,0,1
26601,0,0,4
3702,1,5,3
27032,0,0,2
26656,0,0,0
7786,7,4.85714,21
16483,1,5,7
27229,0,0,2
29226,0,0,2
31733,0,0,3
10891,0,0,2
17230,0,0,5
11247,0,0,0
29200,0,0,2
30564,0,0,0
30809,0,0,0
30601,0,0,0
30627,0,0,0
30628,0,0,0
30607,0,0,0
30565,0,0,0
31628,0,0,0
30606,0,0,0
30231,0,0,0
24442,0,0,0
23686,0,0,1
25198,0,0,0
22609,0,0,3
30125,0,0,2
28037,1,5,9
6188,0,0,0
11318,0,0,0
31745,0,0,7
7671,0,0,0
3740,0,0,0
26784,0,0,0
22482,0,0,0
20022,0,0,0
19474,0,0,0
19473,0,0,0
19470,0,0,0
19467,0,0,0
19482,0,0,0
19228,0,0,0
19469,0,0,0
19230,0,0,0
19476,0,0,0
15104,0,0,0
7947,0,0,0
3036,0,0,0
29557,0,0,1
29556,0,0,1
2469,0,0,5
8709,1,5,5
3025,0,0,2
13730,11,4.90909,85
31368,0,0,0
31332,0,0,0
31049,0,0,0
31067,0,0,0
31106,0,0,0
31364,0,0,0
31370,0,0,0
31078,0,0,0
31107,0,0,0
9971,8,4.875,56
31093,0,0,0
30717,0,0,0
19278,1,5,2
33255,0,0,0
32999,0,0,0
3703,0,0,1
28365,0,0,0
24259,4,5,58
24555,0,0,0
29215,1,5,11
23632,0,0,0
29077,0,0,0
32459,0,0,16
26704,0,0,0
10776,0,0,0
10774,0,0,0
10778,0,0,0
10775,0,0,0
10779,0,0,0
10777,0,0,1
33098,0,0,0
32714,0,0,1
33317,0,0,0
16071,0,0,0
15025,0,0,0
32628,0,0,4
32395,0,0,2
32993,0,0,5
31147,0,0,0
31148,0,0,0
32988,0,0,0
31902,0,0,6
15155,0,0,0
15156,0,0,0
18503,0,0,0
12288,2,5,8
33582,0,0,0
33416,0,0,1
33584,0,0,0
32485,0,0,4
33543,0,0,0
31968,0,0,4
15147,2,3,7
32404,0,0,1
33243,0,0,0
22580,2,5,9
4144,0,0,1
16636,0,0,2
31698,0,0,2
33376,0,0,0
20570,1,2,6
26573,1,5,10
19462,0,0,1
32418,2,5,2
26690,0,0,0
32813,0,0,1
26584,0,0,1
32569,0,0,1
32925,0,0,0
32631,0,0,3
31571,5,5,75
5282,4,5,10
21426,2,5,23
28555,0,0,4
14460,0,0,3
14459,0,0,3
21132,0,0,0
21133,0,0,1
32489,0,0,2
32488,0,0,2
23249,4,4.75,31
10112,0,0,0
32249,1,5,1
32706,0,0,9
26555,0,0,2
3483,0,0,4
30120,0,0,0
26970,0,0,2
23025,5,4.8,21
25811,0,0,1
29956,0,0,1
21644,0,0,2
29957,0,0,0
20689,1,4,2
30400,0,0,1
27675,0,0,0
28536,0,0,1
29351,0,0,1
28761,1,5,5
27838,0,0,0
27839,0,0,0
28276,0,0,1
27676,0,0,0
28911,0,0,0
28885,0,0,0
26971,0,0,2
28677,0,0,1
31914,0,0,0
33448,0,0,0
1134,0,0,0
1136,0,0,0
1135,0,0,0
1137,0,0,0
26658,0,0,0
11927,0,0,0
16495,0,0,0
11798,0,0,0
11799,0,0,1
11803,0,0,0
11805,0,0,2
11801,0,0,0
11800,0,0,0
29815,0,0,0
29113,0,0,0
30045,0,0,3
33059,0,0,5
25649,0,0,0
3726,0,0,1
26447,0,0,0
26519,0,0,0
26697,0,0,0
31606,0,0,0
22360,0,0,0
30446,0,0,0
30470,0,0,0
30445,0,0,1
26580,0,0,3
33463,0,0,0
30403,0,0,0
28800,0,0,1
31022,0,0,0
30465,0,0,0
1947,0,0,0
26861,0,0,0
21467,0,0,4
22271,0,0,2
18658,0,0,0
31906,0,0,0
32957,0,0,0
18518,0,0,2
26906,0,0,3
12124,5,4.6,14
28851,0,0,0
23835,0,0,6
23836,0,0,2
23834,0,0,2
28631,0,0,1
31607,0,0,0
11378,0,0,5
18056,0,0,0
24274,0,0,0
27552,0,0,5
32870,0,0,0
32871,0,0,0
18711,0,0,0
33541,0,0,0
12011,0,0,1
31907,0,0,2
16140,0,0,0
9870,1,5,3
28428,0,0,2
3145,0,0,0
32457,0,0,5
28424,1,5,2
27975,0,0,3
27072,0,0,0
10699,0,0,0
2842,6,4.83333,66
28709,0,0,1
33162,0,0,0
27068,0,0,0
30366,0,0,0
31433,0,0,0
27388,0,0,4
29761,0,0,4
19576,0,0,1
33064,0,0,0
29182,0,0,2
28904,0,0,2
28877,0,0,1
33579,0,0,0
17854,1,5,10
27698,0,0,0
27697,0,0,1
30975,0,0,1
33555,0,0,0
30425,0,0,2
9428,1,5,3
1529,0,0,3
30663,0,0,1
29739,0,0,5
25858,0,0,0
29731,0,0,0
29734,0,0,1
30259,0,0,2
29011,0,0,0
19004,3,4.66667,10
25559,0,0,0
27850,0,0,0
10691,1,5,5
10693,1,5,10
10692,0,0,7
10882,5,5,43
31945,0,0,0
11133,1,5,1
10694,0,0,4
10424,0,0,1
30132,0,0,0
26782,0,0,0
32114,2,4.5,3
16211,11,4.81818,49
20432,0,0,0
26588,0,0,0
23482,0,0,0
10284,1,5,3
14591,0,0,2
31610,0,0,0
25179,1,5,7
28630,0,0,0
27626,0,0,0
23486,0,0,0
9330,1,5,28
25706,0,0,0
30380,0,0,5
31737,0,0,2
16285,1,5,2
17626,8,4.75,61
17052,0,0,2
16011,9,4.55556,85
3934,0,0,1
27459,0,0,0
14343,0,0,3
31952,0,0,1
29085,1,5,2
26691,0,0,0
30108,0,0,0
11567,0,0,0
29176,0,0,2
29177,0,0,3
9972,0,0,9
29178,0,0,2
29094,0,0,1
32599,0,0,0
4160,0,0,0
33361,0,0,0
28854,0,0,0
28888,0,0,0
18928,0,0,7
33249,0,0,0
13327,0,0,0
25052,1,5,7
1058,0,0,0
27789,0,0,5
28933,0,0,0
20993,0,0,0
26998,0,0,0
23749,0,0,3
24985,0,0,0
24984,0,0,2
24996,1,5,1
24997,0,0,0
24998,0,0,0
24990,0,0,0
24991,0,0,0
24992,0,0,1
29374,0,0,0
29373,0,0,0
24967,0,0,1
24968,0,0,0
24987,0,0,0
24986,0,0,2
31788,0,0,0
32421,0,0,0
28162,1,5,2
26537,2,5,9
26967,1,5,5
3414,0,0,6
8242,0,0,1
32424,0,0,0
26964,0,0,0
3415,0,0,5
12130,1,5,31
32411,0,0,1
12711,0,0,5
24754,1,5,1
25378,0,0,2
8431,0,0,1
32423,0,0,0
32416,0,0,1
19565,0,0,0
31901,0,0,1
32060,0,0,0
1355,0,0,1
29981,0,0,0
31407,0,0,0
6056,2,5,3
32665,0,0,0
27376,0,0,1
26650,0,0,1
27575,0,0,0
16408,0,0,0
33371,0,0,0
33372,0,0,0
30997,0,0,0
15261,0,0,0
607,0,0,0
6324,0,0,0
32246,0,0,0
31641,1,5,8
25449,1,5,25
31911,0,0,2
25382,0,0,0
30449,0,0,1
24472,0,0,6
12110,0,0,3
32613,0,0,0
20208,0,0,2
33143,0,0,0
21481,1,5,2
29530,0,0,1
19438,0,0,0
33172,0,0,0
29748,0,0,0
27400,0,0,2
16554,0,0,1
11097,1,5,6
32719,0,0,0
28868,0,0,0
30452,0,0,0
30450,0,0,0
30451,0,0,0
31224,0,0,0
31234,0,0,0
31238,0,0,1
31237,0,0,0
31236,0,0,0
31230,0,0,0
31235,0,0,0
31225,0,0,0
31229,0,0,0
31232,0,0,0
31231,0,0,0
31233,0,0,0
31226,0,0,0
31223,0,0,0
31228,0,0,0
31227,0,0,0
15350,0,0,1
16484,3,4,5
15347,0,0,4
15349,0,0,4
33449,0,0,0
27607,0,0,0
31310,0,0,1
31450,0,0,0
22273,0,0,11
29890,0,0,3
30105,1,5,7
30492,0,0,3
32980,0,0,5
31448,0,0,0
28168,0,0,0
2289,2,5,8
26754,0,0,0
31723,0,0,6
26824,0,0,0
26731,0,0,5
26068,0,0,0
28815,0,0,5
33253,0,0,0
16214,1,5,13
28957,0,0,2
20713,0,0,8
33140,0,0,0
28804,0,0,0
18013,0,0,1
20215,2,5,3
29965,2,5,15
29039,0,0,0
17233,2,5,10
28124,0,0,19
17232,2,5,19
8575,2,5,5
31527,0,0,0
26017,0,0,0
25130,0,0,0
17366,0,0,0
33461,0,0,0
33459,0,0,1
33215,0,0,0
31872,0,0,1
31870,0,0,1
33480,0,0,0
29549,0,0,0
8587,1,5,1
27820,0,0,1
31742,0,0,0
31987,0,0,1
29528,0,0,2
29538,0,0,0
27570,0,0,0
32981,0,0,0
33560,0,0,0
33559,0,0,1
29323,0,0,0
29794,3,5,8
14288,0,0,0
33085,0,0,0
30661,0,0,0
32801,0,0,0
32242,0,0,0
28115,0,0,0
1269,0,0,2
26695,0,0,0
27566,0,0,0
8533,0,0,0
26739,0,0,0
32861,0,0,0
12055,0,0,0
31140,0,0,3
32828,0,0,0
33226,0,0,0
33471,0,0,0
30535,0,0,14
31950,0,0,0
31516,0,0,0
28191,0,0,2
32926,0,0,0
12547,0,0,0
19275,0,0,3
10474,0,0,0
33000,0,0,0
29514,0,0,1
24615,0,0,7
30968,0,0,0
23390,0,0,1
3021,0,0,2
3274,0,0,1
30143,0,0,0
26826,0,0,0
29173,0,0,0
27770,1,5,1
33176,0,0,1
29362,0,0,5
17842,0,0,0
25131,0,0,0
17845,0,0,0
17795,0,0,0
28386,0,0,0
17826,0,0,0
17761,0,0,5
19775,0,0,9
17802,0,0,0
17768,0,0,0
17843,0,0,0
17841,0,0,0
17848,0,0,0
17834,0,0,0
17796,0,0,0
17738,0,0,0
25792,0,0,1
17662,0,0,0
31531,0,0,14
32579,0,0,0
20194,0,0,4
24546,4,5,8
20288,0,0,12
26422,13,5,307
16274,0,0,43
25843,14,4.71429,103
27625,5,4.8,10
17664,0,0,1
17789,0,0,0
17850,0,0,0
17844,0,0,0
17838,0,0,0
17732,0,0,0
17827,0,0,0
17840,0,0,0
17769,0,0,0
17836,0,0,0
17733,0,0,0
17803,0,0,0
17833,0,0,0
17792,0,0,1
17806,0,0,0
17851,0,0,5
17852,1,5,14
17742,0,0,0
17831,0,0,0
17728,70,4.85714,2452
31111,2,5,116
17790,0,0,0
17791,0,0,0
17853,0,0,0
17855,0,0,0
17787,0,0,0
17807,0,0,0
17846,0,0,0
18262,0,0,0
28234,0,0,0
17659,0,0,1
25840,1,5,20
17857,0,0,1
17793,0,0,0
17763,0,0,0
17683,0,0,0
17808,0,0,0
17741,0,0,0
17621,0,0,0
17684,0,0,0
17797,0,0,0
17858,0,0,0
33247,0,0,0
33069,0,0,0
32927,0,0,0
32928,0,0,0
29480,0,0,0
27563,0,0,0
16059,0,0,0
33250,0,0,0
12993,0,0,0
27236,0,0,1
27489,0,0,0
30421,0,0,0
14156,0,0,0
32503,0,0,2
32929,0,0,0
32930,0,0,1
32931,0,0,1
15272,0,0,2
31154,0,0,1
31152,0,0,0
32465,0,0,0
28143,0,0,0
30100,1,5,2
15529,2,4.5,9
15532,2,5,7
18421,0,0,1
17244,0,0,0
16765,0,0,2
16262,0,0,1
19383,0,0,0
18312,0,0,12
16872,0,0,2
16256,0,0,0
18600,2,5,6
18150,0,0,0
16089,1,5,2
18641,0,0,0
16762,0,0,4
18637,0,0,0
9399,3,5,4
1908,0,0,1
3026,0,0,2
15768,3,5,7
16580,0,0,0
17053,5,4.8,21
16709,0,0,4
1848,2,4,7
22093,3,4.33333,6
20017,0,0,0
29314,0,0,0
28461,0,0,0
32708,0,0,7
29760,0,0,0
21172,0,0,6
21847,0,0,0
22875,0,0,0
32244,0,0,0
19915,0,0,0
32004,0,0,0
16411,0,0,1
31905,0,0,0
14036,0,0,5
19380,0,0,3
30375,0,0,0
28255,0,0,2
18643,0,0,3
26882,0,0,0
31743,0,0,2
28867,0,0,0
22471,3,5,20
31915,0,0,0
31917,0,0,0
32650,0,0,1
29460,0,0,0
29968,0,0,0
28715,0,0,1
31192,0,0,4
26999,0,0,1
15708,0,0,0
22098,0,0,3
32715,0,0,0
33498,0,0,0
33284,0,0,0
32674,0,0,0
30377,0,0,0
26877,0,0,0
26860,0,0,0
12960,7,4.85714,30
30101,0,0,0
17118,1,5,2
28550,0,0,0
4750,0,0,0
31149,0,0,0
31150,0,0,1
32692,0,0,0
26654,0,0,0
28644,0,0,1
27988,1,5,22
7516,0,0,0
27011,0,0,0
32063,0,0,0
29937,0,0,2
31385,0,0,0
31381,0,0,0
30766,0,0,0
30773,0,0,0
3685,0,0,0
26562,0,0,1
33062,0,0,0
20976,0,0,0
28138,1,5,12
29993,0,0,0
27738,0,0,0
33588,0,0,0
32895,0,0,0
30370,0,0,3
15888,0,0,2
15899,0,0,3
15886,0,0,0
15884,0,0,1
15890,0,0,4
15889,2,5,8
15885,1,5,2
26780,0,0,0
30294,0,0,0
27042,0,0,0
31612,0,0,0
30391,0,0,2
33099,0,0,0
31830,0,0,0
27647,0,0,1
27644,0,0,0
30099,0,0,1
18584,1,5,1
26383,0,0,2
30428,0,0,0
30660,0,0,0
21292,0,0,5
31508,0,0,1
20284,1,5,2
23343,4,4.25,9
24237,1,5,6
30006,0,0,3
32989,0,0,0
31573,0,0,0
29767,0,0,0
16562,1,5,5
28392,1,5,7
20282,0,0,0
23259,0,0,9
24466,2,5,30
28640,0,0,3
27714,0,0,1
32640,0,0,1
27809,0,0,0
26579,1,5,17
15601,1,5,3
30808,0,0,0
7470,0,0,0
24149,0,0,0
23626,0,0,0
24470,0,0,11
27991,3,5,6
21464,1,5,10
31831,0,0,0
31832,0,0,1
25701,0,0,4
30731,0,0,0
27606,0,0,0
19297,0,0,0
20130,0,0,2
24227,0,0,7
33318,0,0,0
27008,1,5,3
4723,0,0,1
30379,0,0,0
32950,0,0,0
32951,0,0,0
30154,0,0,0
30153,0,0,0
29546,0,0,4
18502,0,0,0
11448,0,0,1
20225,0,0,2
16984,0,0,0
32699,0,0,0
29220,0,0,1
24639,0,0,0
1593,0,0,1
12108,0,0,3
23935,0,0,4
13849,0,0,0
19354,0,0,0
30480,1,5,2
33476,0,0,0
32996,0,0,0
7446,0,0,3
27948,0,0,0
31551,0,0,0
32053,0,0,0
31109,0,0,0
31577,0,0,0
30296,0,0,0
31833,0,0,0
20839,0,0,0
25932,0,0,0
28389,0,0,22
26661,0,0,0
31771,0,0,1
1364,0,0,0
29368,0,0,0
29385,0,0,0
3023,0,0,1
14616,0,0,0
24969,0,0,0
24970,0,0,1
28362,0,0,0
25014,0,0,0
25018,0,0,0
25016,0,0,0
29356,0,0,0
29355,0,0,0
25015,0,0,0
25017,0,0,1
25019,0,0,1
20754,0,0,0
27564,0,0,0
27572,0,0,0
19409,1,5,5
13790,0,0,0
31408,0,0,0
32716,0,0,0
28034,0,0,0
26871,0,0,0
20682,0,0,2
28750,0,0,0
18186,0,0,0
32865,0,0,0
32863,0,0,0
32995,0,0,0
2267,1,5,2
30088,2,5,17
28676,0,0,0
33536,0,0,0
33537,0,0,1
31430,0,0,2
28187,0,0,1
7589,0,0,2
18068,12,4.91667,75
26561,2,5,5
29569,0,0,1
